3.464761e+00   9.754225e-01    9.165707e-01 
4.040462e+00   9.371849e-01    9.238935e-01 
4.339269e+00   1.171228e+00    1.129668e+00 
8.058613e+00   4.965093e+00    4.947289e+00 
4.204601e+01   3.914701e+01    3.901656e+01 
